date,return
2022-03-09,-0.00134409
2022-03-10,0.01803363
2022-03-11,-0.00196151
2022-03-12,0.00273620
2022-03-13,0.00486538
2022-03-14,-0.00144963
2022-03-15,-0.01154886
2022-03-16,-0.00255722
2022-03-17,0.01095567
2022-03-18,0.00115454
2022-03-19,0.00287971
2022-03-20,0.00548102
2022-03-21,0.00629147
2022-03-22,0.01276621
2022-03-23,-0.01287696
2022-03-24,-0.00275945
2022-03-25,-0.00058310
2022-03-26,-0.00742813
2022-03-27,-0.00398463
2022-03-28,0.00393425
2022-03-29,-0.00647864
2022-03-30,0.00532135
2022-03-31,-0.00051219
2022-04-01,0.00030763
2022-04-02,-0.01293298
2022-04-03,-0.00408180
2022-04-04,0.00683072
2022-04-05,-0.00387159
2022-04-06,-0.01134686
2022-04-07,0.00381976
2022-04-08,0.00269854
2022-04-09,0.00206629
2022-04-10,0.00233357
2022-04-11,0.00859411
2022-04-12,-0.00332143
2022-04-13,-0.01260135
2022-04-14,0.00064314
2022-04-15,-0.00094206
2022-04-16,-0.00544854
2022-04-17,0.00134461
2022-04-18,0.00666176
2022-04-19,-0.00452508
2022-04-20,0.01137294
2022-04-21,0.00105303
2022-04-22,-0.00222773
2022-04-23,0.00109774
2022-04-24,0.00174833
2022-04-25,-0.01568010
2022-04-26,0.00305552
2022-04-27,-0.00086155
2022-04-28,-0.00601968
2022-04-29,-0.00504477
2022-04-30,-0.01197935
2022-05-01,-0.00673568
2022-05-02,-0.00181002
2022-05-03,-0.00052888
2022-05-04,0.00287740
2022-05-05,0.00082395
2022-05-06,-0.00203363
2022-05-07,-0.00835131
2022-05-08,-0.00545989
2022-05-09,-0.00806794
2022-05-10,0.01843859
2022-05-11,0.00339932
2022-05-12,-0.00493821
2022-05-13,0.00723764
2022-05-14,-0.00704290
2022-05-15,0.00401243
2022-05-16,-0.00784593
2022-05-17,0.00437120
2022-05-18,-0.00857394
2022-05-19,0.01483001
2022-05-20,-0.01170086
2022-05-21,0.00283705
2022-05-22,-0.00200504
2022-05-23,-0.01268727
2022-05-24,-0.01119224
2022-05-25,-0.00663325
2022-05-26,-0.00587591
2022-05-27,0.01297491
2022-05-28,0.00827562
2022-05-29,0.01074983
2022-05-30,0.00248309
2022-05-31,-0.00152956
2022-06-01,0.00613700
2022-06-02,-0.00447699
2022-06-03,-0.00682321
2022-06-04,0.00644053
2022-06-05,-0.00124817
2022-06-06,-0.00146378
2022-06-07,-0.00684315
2022-06-08,-0.00592980
2022-06-09,-0.00726433
2022-06-10,-0.00101080
2022-06-11,-0.00244565
2022-06-12,-0.01040167
2022-06-13,-0.01967346
2022-06-14,-0.01134804
2022-06-15,-0.00526572
2022-06-16,-0.01094373
2022-06-17,0.01029576
2022-06-18,-0.01692274
2022-06-19,0.02925863
2022-06-20,-0.00195145
2022-06-21,-0.00558209
2022-06-22,-0.00268686
2022-06-23,0.00027287
2022-06-24,0.00062725
2022-06-25,-0.00724519
2022-06-26,0.00389697
2022-06-27,0.00460728
2022-06-28,-0.00081522
2022-06-29,-0.00234077
2022-06-30,-0.00073835
2022-07-01,0.00060251
2022-07-02,0.00497839
2022-07-03,0.00005417
2022-07-04,0.00092076
2022-07-05,-0.00659566
2022-07-06,0.00145182
2022-07-07,0.01026986
2022-07-08,-0.00243550
2022-07-09,0.00317358
2022-07-10,-0.00010690
2022-07-11,-0.00160385
2022-07-12,0.00085814
2022-07-13,-0.00077636
2022-07-14,0.00107250
2022-07-15,0.00181935
2022-07-16,0.00386543
2022-07-17,-0.00920586
2022-07-18,0.01137282
2022-07-19,-0.00864295
2022-07-20,-0.00815145
2022-07-21,0.01177561
2022-07-22,-0.00428762
2022-07-23,-0.01375309
2022-07-24,-0.00325931
2022-07-25,-0.00831294
2022-07-26,0.00132881
2022-07-27,0.00910783
2022-07-28,0.00468014
2022-07-29,0.00589881
2022-07-30,-0.02218125
2022-07-31,-0.00442654
2022-08-01,-0.00878901
2022-08-02,-0.00507052
2022-08-03,0.00771314
2022-08-04,-0.01139395
2022-08-05,0.00142408
2022-08-06,-0.00636057
2022-08-07,0.00815055
2022-08-08,-0.00339073
2022-08-09,-0.00284985
2022-08-10,-0.00331403
2022-08-11,-0.00489901
2022-08-12,0.00224610
2022-08-13,-0.00607361
2022-08-14,-0.02070843
2022-08-15,-0.00462697
2022-08-16,0.00502448
2022-08-17,0.00261480
2022-08-18,0.00361629
2022-08-19,0.00280297
2022-08-20,0.00000000
2022-08-21,-0.00031319
2022-08-22,-0.00028204
2022-08-23,-0.00059576
2022-08-24,0.00367301
2022-08-25,-0.00666916
2022-08-26,0.00751737
2022-08-27,0.00917974
2022-08-28,-0.00537799
2022-08-29,-0.00037067
2022-08-30,0.00392581
2022-08-31,-0.00024537
2022-09-01,-0.00058304
2022-09-02,-0.00242704
2022-09-03,-0.00435293
2022-09-04,0.00183743
2022-09-05,-0.00927765
2022-09-06,0.00954790
2022-09-07,-0.00673202
2022-09-08,-0.00544025
2022-09-09,0.00823425
2022-09-10,0.00278369
2022-09-11,0.00136858
2022-09-12,-0.00697934
2022-09-13,0.00563106
2022-09-14,-0.00174205
2022-09-15,0.00658675
2022-09-16,0.00499137
2022-09-17,-0.00567419
2022-09-18,0.00635646
2022-09-19,-0.00719074
2022-09-20,0.00463707
2022-09-21,-0.00232786
2022-09-22,0.00381585
2022-09-23,-0.00076350
2022-09-24,-0.00085643
2022-09-25,0.00229793
2022-09-26,0.00335489
2022-09-27,0.00648328
2022-09-28,0.00529370
2022-09-29,-0.00369932
2022-09-30,-0.00193798
2022-10-01,-0.00200539
2022-10-02,-0.00423729
2022-10-03,0.00287931
2022-10-04,-0.00729267
2022-10-05,-0.00226300
2022-10-06,0.00307201
2022-10-07,0.00650342
2022-10-08,0.00801736
2022-10-09,0.00539899
2022-10-10,-0.00783589
2022-10-11,-0.00032797
2022-10-12,-0.00942777
2022-10-13,0.00036490
2022-10-14,-0.00519599
2022-10-15,0.00310120
2022-10-16,0.00311260
2022-10-17,-0.00012131
2022-10-18,-0.00794758
2022-10-19,-0.00678133
2022-10-20,0.00084370
2022-10-21,0.00311954
2022-10-22,0.00170511
2022-10-23,0.00166842
2022-10-24,-0.00243272
